feature_id,feature_version,target_time,available_by_target_time,shoreline_cell,requested_offshore_offset_km,grid_lat,grid_lon,value,units,missingness_reason,source_observation_ids,transform_code_hash,source_class,production_weight,source_hash,max_sample_gap_hours,quality
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,1.5,30.57,-87.91999999999999,0.06181517243385316,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,3.0,30.57,-87.92999999999999,-4.015132427215576,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,3.0,30.57,-87.92999999999999,-1.5267410278320312,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Montrose,3.0,30.57,-87.92999999999999,0.14047011733055115,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.25,30.52,-87.91999999999999,-1.4422922134399414,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.25,30.52,-87.91999999999999,-0.9435462951660156,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.25,30.52,-87.91999999999999,0.06638784275855869,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.75,30.53,-87.91999999999999,-2.6097841262817383,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.75,30.53,-87.91999999999999,-1.097137451171875,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,0.75,30.53,-87.91999999999999,0.1487378552556038,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,1.5,30.52,-87.92999999999999,-2.0109853744506836,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,1.5,30.52,-87.92999999999999,-0.8493232727050781,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,1.5,30.52,-87.92999999999999,0.13648231327533722,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,3.0,30.52,-87.94999999999999,-5.033993721008301,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,3.0,30.52,-87.94999999999999,-1.0836181640625,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Fairhope/Fly Creek/Pier,3.0,30.52,-87.94999999999999,0.09946866519749165,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,0.25,30.5,-87.92999999999999,-0.028876304626464844,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,0.25,30.5,-87.92999999999999,-0.06158447265625,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,0.25,30.5,-87.92999999999999,0.01437645684927702,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,0.75,30.490000000000002,-87.94,-0.007195472717285156,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,0.75,30.490000000000002,-87.94,-0.02841949462890625,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,0.75,30.490000000000002,-87.94,0.008634466212242842,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,1.5,30.5,-87.94,-1.4718971252441406,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,1.5,30.5,-87.94,-0.8796577453613281,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,1.5,30.5,-87.94,0.0692828856408596,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,3.0,30.490000000000002,-87.96,-0.8628292083740234,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,3.0,30.490000000000002,-87.96,-0.5148334503173828,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Battles Wharf,3.0,30.490000000000002,-87.96,0.02699708961881698,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,0.25,30.490000000000002,-87.94,-0.007195472717285156,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,0.25,30.490000000000002,-87.94,-0.02841949462890625,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,0.25,30.490000000000002,-87.94,0.008634466212242842,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,0.75,30.48,-87.94,-0.3751668930053711,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,0.75,30.48,-87.94,-0.2947235107421875,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,0.75,30.48,-87.94,0.018134111538529396,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,1.5,30.490000000000002,-87.94999999999999,-0.8432636260986328,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,1.5,30.490000000000002,-87.94999999999999,-0.6143550872802734,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,1.5,30.490000000000002,-87.94999999999999,0.04880748223513365,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,3.0,30.490000000000002,-87.97,-2.0802316665649414,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,3.0,30.490000000000002,-87.97,-0.718841552734375,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Point Clear/Grand Hotel,3.0,30.490000000000002,-87.97,0.12640180438756943,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,0.25,30.41,-87.91,-0.17212677001953125,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,0.25,30.41,-87.91,-0.253570556640625,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,0.25,30.41,-87.91,0.030096759204752747,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,0.75,30.42,-87.91999999999999,-0.4277477264404297,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,0.75,30.42,-87.91999999999999,-0.4492321014404297,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,0.75,30.42,-87.91999999999999,0.04317394457757473,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,1.5,30.42,-87.92999999999999,-0.9727897644042969,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,1.5,30.42,-87.92999999999999,-0.7731037139892578,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,1.5,30.42,-87.92999999999999,0.05264212191104889,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,3.0,30.42,-87.94,-1.0823173522949219,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,3.0,30.42,-87.94,-0.6763324737548828,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T12:00:00+00:00,False,Mullet Point,3.0,30.42,-87.94,0.05851819645613432,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.25,30.6,-87.91999999999999,-2.820612907409668,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.25,30.6,-87.91999999999999,-1.6382064819335938,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.25,30.6,-87.91999999999999,0.03637225553393364,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.75,30.6,-87.92999999999999,-2.9489731788635254,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.75,30.6,-87.92999999999999,-1.3887519836425781,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,0.75,30.6,-87.92999999999999,0.048662600107491016,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,1.5,30.59,-87.92999999999999,-3.6834545135498047,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,1.5,30.59,-87.92999999999999,-1.5616798400878906,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,1.5,30.59,-87.92999999999999,0.08770116046071053,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,3.0,30.6,-87.94,-3.3817739486694336,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,3.0,30.6,-87.94,-1.3717765808105469,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Daphne/May Day,3.0,30.6,-87.94,0.07527459412813187,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.25,30.57,-87.91,-0.7866172790527344,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.25,30.57,-87.91,-0.6908798217773438,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.25,30.57,-87.91,0.012754679482895883,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.75,30.560000000000002,-87.91,-1.6633129119873047,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.75,30.560000000000002,-87.91,-0.7787590026855469,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
bottom_minus_surface_shoreward_current_m_s,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,0.75,30.560000000000002,-87.91,0.07290910370647907,m/s,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_salinity_psu,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,1.5,30.57,-87.91999999999999,-2.314785957336426,PSU,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
surface_minus_bottom_temperature_C,ngofs2_regulargrid_v1,2026-09-09T15:00:00+00:00,False,Montrose,1.5,30.57,-87.91999999999999,-0.8743209838867188,degC,,same_grid_node_time_surface_bottom,SELF_FILE_HASH_AT_COMMIT,MODEL_DERIVED,0.0,f231a1ba7928e4450fdd78cb4c8184cbb101f7cb6c5cc024e2f077f040a822c4,,
